gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2629119277,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:11994:0ade5e7a21bcffac3c9d84ac6370a3ba,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,San Cayetano,Mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.3998,-99.705,,,975,975,0,0,1982-04-24T00:00:00,24,4,1982,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,11994,,T. ALVAREZ,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Velázquez,,,2020-12-15T17:12:05.876Z,,COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2242835428,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24549449,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.311787,-99.704949,61,,,,,,2019-05-04T15:38:00,4,5,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,24549449,,irvingrojas145,2019-05-04T23:13:35,CC_BY_NC_4_0,irvingrojas145,irvingrojas145,,,2021-01-30T23:50:00.504Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2028469713,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21313813,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.30988,-99.702951,31,,,,,,2019-03-17T11:22:00,17,3,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,21313813,,irvingrojas145,2019-03-17T09:21:23,CC_BY_NC_4_0,irvingrojas145,irvingrojas145,,,2021-01-30T23:49:58.229Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2242838297,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24549537,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.311736,-99.698873,31,,,,,,2019-05-04T15:38:00,4,5,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,24549537,,irvingrojas145,2019-05-04T23:14:48,CC_BY_NC_4_0,irvingrojas145,irvingrojas145,,,2021-01-30T23:50:02.060Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2856518090,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/57457418,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.156389,-99.695175,10,,,,,,2020-08-13T12:06:00,13,8,2020,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,57457418,,Chris Grünwald Herp.mx,2020-08-27T15:45:09,CC_BY_NC_4_0,marcogb,marcogb,,,2021-01-30T23:50:52.905Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1895028893,0159cf6b-6a46-4365-96f1-d7ca2511f082,urn:catalog:IBUNAM:CNAR:13146:f428918950117eacbde395c417c8fbdb,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"El Cerrillo, Piedras  Blancas, Mpio. Toluca",Mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.408056,-99.694444,,,1325,1325,0,0,1998-09-14T00:00:00,14,9,1998,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,13146,,"Casas-Andreu, G.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Cruz, A. R.",,,2021-01-22T17:02:30.155Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
2397469140,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/23750957,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.333448,-99.693936,66,,,,,,2019-04-28T14:34:44,28,4,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,23750957,,Calvin Vick,,CC_BY_NC_4_0,Diana Vg,Diana Vg,,,2021-01-30T23:51:40.031Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894950160,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:MCZ-HU:MCZ:42684:87d204194dbed7cb5d4679f019e086c0,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Omiltemi,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,17.575,-99.691667,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,MCZ-HU,MCZ,42684,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:39.566Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
1894950085,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NMNH-SI:USNM:46343:db8bceb582f491c47efc5743c5866e9c,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Omiltemi,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,17.575,-99.691667,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NMNH-SI,USNM,46343,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:38.011Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1894950078,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:MCZ-HU:MCZ:42683:13351e3832344710eee0013779b1b9cf,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Omiltemi,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,17.575,-99.691667,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,MCZ-HU,MCZ,42683,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:35.153Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
1894950077,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:MCZ-HU:MCZ:42685:d82c8b5304598caef3db241754dbe7dd,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Omiltemi,Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,17.575,-99.691667,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,MCZ-HU,MCZ,42685,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:40.104Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE
2429442698,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34046917,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.311286,-99.690982,6,,,,,,2019-09-05T13:20:00,5,9,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,34046917,,biolosrherp,2019-10-08T02:13:13,CC_BY_NC_4_0,biolosrherp,biolosrherp,,,2021-01-30T23:50:18.121Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
476797324,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Herp:R-42685,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830","Crotalus triseriatus triseriatus (Wagler, 1830)","(Wagler, 1830)",MX,Omilteme,Guerrero,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,17.56070526,-99.69011038,,,,,,,1936-01-01T00:00:00,1,1,1936,2444358,2444358,PRESERVED_SPECIMEN,MCZ,Herp,R-42685,,Catalog,,CC_BY_NC_4_0,President and Fellows of Harvard College,"Wilmot W. Brown, Jr.",,,2021-01-27T22:27:33.875Z,,COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
476691802,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Herp:R-42684,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830","Crotalus triseriatus triseriatus (Wagler, 1830)","(Wagler, 1830)",MX,Omilteme,Guerrero,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,17.56070526,-99.69011038,,,,,,,1936-01-01T00:00:00,1,1,1936,2444358,2444358,PRESERVED_SPECIMEN,MCZ,Herp,R-42684,,Catalog,,CC_BY_NC_4_0,President and Fellows of Harvard College,"Wilmot W. Brown, Jr.",,,2021-01-27T22:27:33.019Z,,COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
476496589,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Herp:R-42683,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830","Crotalus triseriatus triseriatus (Wagler, 1830)","(Wagler, 1830)",MX,Omilteme,Guerrero,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,17.56070526,-99.69011038,,,,,,,1936-01-01T00:00:00,1,1,1936,2444358,2444358,PRESERVED_SPECIMEN,MCZ,Herp,R-42683,,Catalog,,CC_BY_NC_4_0,President and Fellows of Harvard College,"Wilmot W. Brown, Jr.",,,2021-01-27T22:27:33.877Z,,COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2237466884,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22818461,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.308889,-99.686668,,,,,,,2019-04-21T10:28:34,21,4,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,22818461,,,2019-04-22T13:07:36,CC_BY_NC_4_0,yosip,yosip,,,2021-01-30T23:49:59.357Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1883558660,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14503302,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.17189,-99.684654,,,,,,,2018-07-18T12:52:16,18,7,2018,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,14503302,,maugarza9028,2018-07-19T02:12:05,CC_BY_NC_4_0,maugarza9028,maugarza9028,,,2021-01-30T23:51:27.126Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1847523612,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/12470941,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.289458,-99.674588,23,,,,,,2018-05-14T18:05:16,14,5,2018,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,12470941,,César Rodríguez Islas,2018-05-17T04:12:18,CC_BY_NC_4_0,Alejandro Noguera,Alejandro Noguera,,,2021-01-30T23:51:12.168Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1572339437,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6812932,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.289444,-99.674446,,,,,,,2017-06-26T16:28:45,26,6,2017,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,6812932,,César Rodríguez Islas,2017-07-05T03:42:09,CC_BY_NC_4_0,Alejandro Noguera,Alejandro Noguera,,,2021-01-30T23:51:15.477Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1291660308,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1195704,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.434802,-99.671488,250,,,,,,2015-01-25T00:00:00,25,1,2015,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,1195704,,Elí García-Padilla,2015-01-26T21:00:19,CC_BY_NC_4_0,Manuel Grosselet,Manuel Grosselet,,,2021-01-30T23:50:59.947Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1895028922,0159cf6b-6a46-4365-96f1-d7ca2511f082,urn:catalog:IBUNAM:CNAR:13147:fbe49a2cb1946c2d1b77e822a296895d,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,Santiago Oxtotitlan El Potrero,Mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.961111,-99.667778,,,1075,1075,0,0,1998-08-16T00:00:00,16,8,1998,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,13147,,"Casas-Andreu, G.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Cruz, A. R.",,,2021-01-22T17:02:30.753Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
1895028901,0159cf6b-6a46-4365-96f1-d7ca2511f082,urn:catalog:IBUNAM:CNAR:975:310f30cd92e6cd2e45531e87f1c54d6b,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,Santa Cruz Azcapotzaltongo,Mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.312778,-99.657222,,,2315,315,0,0,1974-10-23T00:00:00,23,10,1974,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,975,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Carmona, R. G.",,,2021-01-22T17:02:30.830Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
2898511245,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/62607235,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.213479,-99.652948,30580,,,,,,2020-06-11T13:37:00,11,6,2020,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,62607235,,Esaú Valdenegro-Brito,2020-10-15T01:50:24,CC_BY_NC_4_0,andreajs,andreajs,,,2021-01-30T23:52:30.552Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1893321905,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:1812:80ee5cd06f5df629b9e703eba260ca52,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"Mataxi,  cerca de Nopala",Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.22,-99.65,,,1200,1200,0,0,1978-06-10T00:00:00,10,6,1978,2444358,2444358,PRESERVED_SPECIMEN,IBUNAM,CNAR,1812,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Balfred Cadena,,,2021-01-22T17:03:01.897Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION
1894917945,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:3667:c6c37b9d68b1a3c9d06591974b653476,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,ARROYO 'LAS DAMAS',Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.634335,-99.648397,3150,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,FC-UNAM,MZFC,3667,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:34.403Z,,RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894917717,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:3666:989b8b7e9efcb409e769686d1716392b,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"LLANOS, LOS, KM 10 CARRETERA TAXCO-TETIPAC",Guerrero,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.608333,-99.641667,,,0,0,0,0,1986-06-20T00:00:00,20,6,1986,2444358,2444358,PRESERVED_SPECIMEN,FC-UNAM,MZFC,3666,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),LUIS FERNANDO CISNEROS R.,,,2021-01-22T17:17:32.465Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894950028,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:101564:2d39d144c1ad1b83935008be9c48f125,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Pinal de Amoles,Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.141667,-99.641667,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NO DISPONIBLE,NO DISPONIBLE,101564,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:42.094Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894112323,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:UMMZ:UMMZ:101564:f7e0c3011ada84165951903883ec0b8a,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Pinal de Amoles,Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.135556,-99.624722,,,1000,1000,0,0,1949-08-17T00:00:00,17,8,1949,2444358,2444358,PRESERVED_SPECIMEN,UMMZ,UMMZ,101564,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),HELLMUTH O. WAGNER,,,2021-01-22T17:15:52.172Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
